city,latitude,longitude,pop1000,pop1100,pop1200,pop1300,pop1400,pop1500,pop1550,pop1600,pop1650,pop1700,pop1750,pop1800,pop1850,11to13,13to15,1500to1550,1550to1600,16to18,150pre,150post,lnInc20km1
Newbury,51.401000000000003,-1.323000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,7.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,-0.333333333333333,1.000000000000000,2.000000000000000,-0.333333333333333,4.91067886352539
Newport,50.701000000000001,-1.288300000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,4.53532838821411
Newport,52.769100000000002,-2.378700000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,11.3179454803467
North Shields,55.009700000000002,-1.444800000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,7.000000000000000,11.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,13.1453800201416
Norwich,52.630000000000003,1.297000000000000,5.000000000000000,7.000000000000000,10.000000000000000,13.000000000000000,6.000000000000000,10.000000000000000,14.000000000000000,20.000000000000000,24.000000000000000,30.000000000000000,37.000000000000000,37.000000000000000,68.000000000000000,0.857142857142857,-0.230769230769231,0.400000000000000,0.428571428571429,0.850000000000000,1.333333333333333,1.142857142857143,25.8320236206055
Nottingham,52.950000000000003,-1.150000000000000,1.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,4.000000000000000,5.000000000000000,12.000000000000000,29.000000000000000,99.000000000000000,1.000000000000000,-0.250000000000000,0.000000000000000,0.333333333333333,6.250000000000000,0.500000000000000,0.666666666666667,14.7022609710693
Nuneaton,52.523000000000003,-1.468000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,5.000000000000000,5.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.500000000000000,0.000000000000000,1.000000000000000,21.2722434997559
Oldham,53.544400000000003,-2.116900000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,12.000000000000000,53.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,1.22716784477234
Oxford,51.751899999999999,-1.257800000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,6.000000000000000,8.000000000000000,8.000000000000000,12.000000000000000,29.000000000000000,0.500000000000000,0.666666666666667,0.000000000000000,0.000000000000000,1.400000000000000,1.500000000000000,0.600000000000000,36.9402160644531
Plymouth,50.371400000000001,-4.142200000000000,0.000000000000000,0.000000000000000,1.000000000000000,7.000000000000000,7.000000000000000,3.000000000000000,5.000000000000000,7.000000000000000,7.000000000000000,8.000000000000000,14.000000000000000,16.000000000000000,52.000000000000000,,-0.571428571428571,0.666666666666667,0.400000000000000,1.285714285714286,-0.285714285714286,0.600000000000000,9.66795253753662
Poole,50.716700000000003,-1.983300000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,5.000000000000000,9.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.500000000000000,0.000000000000000,1.000000000000000,3.33099341392517
Portsmouth,50.805799999999998,-1.087200000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,10.000000000000000,33.000000000000000,72.000000000000000,0.000000000000000,1.000000000000000,-0.500000000000000,0.000000000000000,32.000000000000000,0.000000000000000,2.000000000000000,8.72164535522461
Preston,53.759000000000000,-2.699000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,6.000000000000000,12.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,1.000000000000000,3.40536999702454
Preston,53.756599999999999,-0.196900000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,6.000000000000000,12.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,1.000000000000000,11.7558631896973
Reading,51.454200000000000,-0.973100000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,4.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,7.000000000000000,10.000000000000000,21.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.250000000000000,1.000000000000000,1.000000000000000,0.250000000000000,11.6625156402588
Rochdale,53.613599999999998,-2.161000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,13.000000000000000,42.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,0.650179862976074
Rochester,51.375000000000000,0.500000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,5.000000000000000,7.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.333333333333333,1.000000000000000,0.500000000000000,13.4747934341431
Rotherham,53.430000000000000,-1.357000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,8.000000000000000,14.000000000000000,0.500000000000000,0.000000000000000,-0.333333333333333,0.000000000000000,3.000000000000000,0.000000000000000,-0.500000000000000,4.68521070480347
Rowley Regis,52.479999999999997,-2.060000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,14.000000000000000,1.000000000000000,-0.500000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,8.79846858978271
Rugby,52.369999999999997,-1.260000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.17583417892456
Salford,53.482999999999997,-2.293100000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,18.000000000000000,85.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,2.73775243759155
Salisbury,51.073999999999998,-1.793600000000000,0.000000000000000,0.000000000000000,1.000000000000000,8.000000000000000,5.000000000000000,8.000000000000000,7.000000000000000,6.000000000000000,6.000000000000000,7.000000000000000,9.000000000000000,8.000000000000000,12.000000000000000,,0.000000000000000,-0.125000000000000,-0.142857142857143,0.333333333333333,0.400000000000000,0.000000000000000,15.3927755355835
Sandwich,51.274700000000003,1.338900000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,5.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,3.58231854438782
Scarborough,54.277299999999997,-0.401700000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,5.000000000000000,6.000000000000000,13.000000000000000,1.000000000000000,-0.500000000000000,1.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,5.42524480819702
Sedgley,52.539999999999999,-2.123000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,10.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000,5.74368810653687
Sheffield,53.383299999999998,-1.466700000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,12.000000000000000,46.000000000000000,135.000000000000000,0.000000000000000,1.000000000000000,0.500000000000000,0.000000000000000,14.333333333333334,0.500000000000000,0.000000000000000,4.16892766952515
Shepton Mallet,51.192999999999998,-2.546000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,5.000000000000000,5.000000000000000,1.000000000000000,-0.500000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000,7.74498891830444
Shrewsbury,52.707999999999998,-2.754000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,4.000000000000000,5.000000000000000,5.000000000000000,6.000000000000000,7.000000000000000,8.000000000000000,15.000000000000000,20.000000000000000,0.500000000000000,0.333333333333333,0.250000000000000,0.000000000000000,2.000000000000000,0.250000000000000,0.400000000000000,11.8241262435913
Slough,51.509999999999998,-0.590000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.5303373336792
South Shields,54.994999999999997,-1.430000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,5.000000000000000,6.000000000000000,8.000000000000000,11.000000000000000,29.000000000000000,0.000000000000000,1.000000000000000,0.500000000000000,0.333333333333333,1.750000000000000,2.000000000000000,1.000000000000000,13.6483488082886
Southampton,50.899999999999999,-1.400000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,8.000000000000000,35.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.333333333333333,1.000000000000000,0.500000000000000,0.000000000000000,19.3416481018066
Stafford,52.806600000000003,-2.117100000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,11.0657892227173
Stockport,53.408299999999997,-2.149400000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,20.000000000000000,54.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,19.000000000000000,0.000000000000000,1.000000000000000,0.681263625621796
Stroud,51.744000000000000,-2.215000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,5.000000000000000,9.000000000000000,,,,,,,,10.1576547622681
Sunderland,54.906100000000002,-1.381100000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,5.000000000000000,10.000000000000000,24.000000000000000,65.000000000000000,0.000000000000000,1.000000000000000,0.500000000000000,0.000000000000000,7.000000000000000,2.000000000000000,0.666666666666667,9.56423759460449
Sutton Coldfield,52.563000000000002,-1.822000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.500000000000000,0.000000000000000,1.000000000000000,1.95916354656219
Taunton,51.018999999999998,-3.100000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,5.000000000000000,10.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,-0.333333333333333,1.500000000000000,2.000000000000000,-0.333333333333333,13.5951833724976
Telford,52.676600000000001,-2.446900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,16.6824932098389
Tiverton,50.902999999999999,-3.488000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,5.000000000000000,7.000000000000000,7.000000000000000,7.000000000000000,11.000000000000000,1.000000000000000,0.500000000000000,0.000000000000000,0.333333333333333,0.750000000000000,2.000000000000000,1.333333333333333,3.63587331771851
Tynemouth,55.017000000000003,-1.423000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,4.000000000000000,13.000000000000000,29.000000000000000,,,,,,,,12.4026384353638
Wakefield,53.680000000000000,-1.490000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,11.000000000000000,22.000000000000000,1.000000000000000,0.500000000000000,0.000000000000000,-0.333333333333333,4.500000000000000,2.000000000000000,-0.333333333333333,16.2267646789551
Walsall,52.579999999999998,-1.980000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,5.000000000000000,6.000000000000000,8.000000000000000,10.000000000000000,26.000000000000000,1.000000000000000,0.000000000000000,0.500000000000000,0.333333333333333,1.500000000000000,2.000000000000000,1.000000000000000,2.66435313224792
Warminster,51.204999999999998,-2.181000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,5.000000000000000,7.000000000000000,8.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2.500000000000000,1.000000000000000,0.500000000000000,8.68979072570801
Warrington,53.391700000000000,-2.597200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,4.000000000000000,11.000000000000000,21.000000000000000,,,,,,,,4.08509969711304
Warwick,52.280000000000001,-1.590000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,6.000000000000000,11.000000000000000,1.000000000000000,-0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.500000000000000,24.3897762298584
Wellington,52.700099999999999,-2.515700000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,8.000000000000000,5.000000000000000,0.500000000000000,-0.666666666666667,0.000000000000000,1.000000000000000,3.000000000000000,-0.500000000000000,1.000000000000000,16.7594127655029
Wellington,50.975499999999997,-3.224300000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,8.000000000000000,5.000000000000000,0.500000000000000,-0.666666666666667,0.000000000000000,1.000000000000000,3.000000000000000,-0.500000000000000,1.000000000000000,11.7989463806152
West Bromwich,52.518999999999998,-1.995000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,6.000000000000000,35.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,6.35105657577515
West Ham,51.534700000000001,0.007700000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,6.000000000000000,19.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.500000000000000,72.7686157226562
Whitby,54.485799999999998,-0.620600000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,7.000000000000000,8.000000000000000,1.000000000000000,-0.500000000000000,0.000000000000000,1.000000000000000,2.500000000000000,0.000000000000000,1.000000000000000,7.78094911575317
Whitehaven,54.548000000000002,-3.585500000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,5.000000000000000,9.000000000000000,14.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.500000000000000,1.000000000000000,0.500000000000000,5.12153673171997
Wigan,53.544800000000002,-2.631800000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,11.000000000000000,32.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,4.500000000000000,0.000000000000000,1.000000000000000,3.94921374320984
Winchester,51.063200000000002,-1.308000000000000,3.000000000000000,4.000000000000000,5.000000000000000,6.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,6.000000000000000,14.000000000000000,0.500000000000000,-0.500000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24.2682647705078
Windsor,51.479100000000003,-0.609500000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,5.000000000000000,14.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.500000000000000,0.000000000000000,1.000000000000000,12.3482027053833
Wolverhampton,52.583300000000001,-2.133300000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,6.000000000000000,7.000000000000000,13.000000000000000,50.000000000000000,,0.000000000000000,1.000000000000000,0.500000000000000,3.333333333333333,1.000000000000000,2.000000000000000,4.92392349243164
Woolwich,51.488000000000000,0.063000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,7.000000000000000,24.000000000000000,52.000000000000000,,,0.000000000000000,1.000000000000000,11.000000000000000,,1.000000000000000,50.7461471557617
Worcester,52.192000000000000,-2.220000000000000,2.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,5.000000000000000,6.000000000000000,7.000000000000000,9.000000000000000,10.000000000000000,11.000000000000000,31.000000000000000,-0.333333333333333,1.000000000000000,0.250000000000000,0.200000000000000,0.833333333333333,0.666666666666667,0.800000000000000,18.3057518005371
Workington,54.636499999999998,-3.554900000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,6.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.467359781265259
York,53.958300000000001,-1.080300000000000,6.000000000000000,8.000000000000000,11.000000000000000,8.000000000000000,12.000000000000000,7.000000000000000,9.000000000000000,12.000000000000000,12.000000000000000,12.000000000000000,11.000000000000000,17.000000000000000,41.000000000000000,0.000000000000000,-0.125000000000000,0.285714285714286,0.333333333333333,0.416666666666667,-0.250000000000000,0.333333333333333,30.5771903991699
